公司代碼,上市別,TSE,資料源年,總經理_姓名代碼,總經理_教育程度_代碼,總經理_經理人年資max,總經理_分數,總經理_股數增減比率,總經理_股數增減比率(合計),財務長_姓名代碼,財務長_教育程度_代碼,財務長_經理人年資max,財務長_分數,財務長_股數增減比率,財務長_股數增減比率(合計),獨董_姓名代碼,獨董_教育程度_代碼,獨董_董監事年資max,獨立董事_總分,董監經理人變化_燈號,CRISISCOR,研究發展費用率
2338,TSE,M2324,2017,P000261353,2,0.5,1,0,0,P000263749,2,0.25,1,0,0,P000031681&P000124184&P000094156,1,11.83,3,1,0,4.15
2340,TSE,M2326,2007,P000015349,3,15.17,1,0,0,P000015356,3,12.92,0,0,0,,6,,0,1,0,2.69
2340,TSE,M2326,2008,P000011494,3,14,1,0,0,P000015356,3,14,0,0,0,,6,,0,1,0,2.95
2340,TSE,M2326,2009,P000011494,3,15,1,0,0,P000138395,4,2.08,1,0,0,,6,,0,1,0,2.56
2340,TSE,M2326,2011,P000011494,3,17,1,0,0,,6,,0,0,0,,6,,0,1,0,3.02
2340,TSE,M2326,2014,P000011494,3,20,1,0,0,P000138395,4,7.08,1,0,0,,6,,0,1,0,4.48
2340,TSE,M2326,2016,P000120107,3,11.25,1,0,0,,6,,0,0,0,,6,,0,1,0,5.53
2340,TSE,M2326,2017,P000120107,3,12.25,1,-0.197368421,-0.197368421,,6,,0,0,0,P000018082&P000028305&P000015272,3,0.83,3,1,0,5.37
2342,TSE,M2324,2008,P000050838,2,3.33,1,0,0,,6,,0,0,0,P000131132&P000082721&P000018247,2,3.83,3,1,0,4.24
2342,TSE,M2324,2009,P000050838,2,4.33,1,0,0,P000050838,2,4.33,0,0,0,P000131132&P000082721&P000018247,2,4.83,3,1,1,6.18
2342,TSE,M2324,2012,P000050838,2,7.33,1,-0.450980392,-0.450980392,,6,,0,0,0,P000131132&P000082721&P000018247,2,7.83,3,1,1,5.51
2342,TSE,M2324,2014,P000050838,2,9.33,1,0,0,P000164721,3,4.5,1,0,0,P000082721&P000018247&P000139953,1,9.83,4,1,1,7.33
2342,TSE,M2324,2015,P000050838,2,10.25,1,0,0,P000222358,5,0.75,1,0,0,P000082721&P000018247&P000139953,1,10.75,4,1,1,6.22
2342,TSE,M2324,2017,P000050838,2,12.33,1,-0.785714286,-0.785714286,P000222358,3,2.83,1,0,0,P000033845&P000082721&P000018247&P000251749&P000139953,1,12.83,5,1,1,4.83
2342,TSE,M2324,2018,P000050838,2,13.33,1,10.16666667,10.16666667,P000222358,3,3.83,1,inf,inf,P000033845&P000251749&P000139953,1,4.83,5,1,1,4.81
2344,TSE,M2324,2008,P000008276,2,3.75,1,0,0,P000074804,2,6.25,1,0,0,,6,,0,1,0,14.2
2344,TSE,M2324,2009,P000081895,1,8.58,1,0,0,P000074804,2,7.25,1,0,0,,6,,0,1,0,11.99
2344,TSE,M2324,2011,P000008276,2,6.75,1,0,0,P000080372,2,8,1,0,0,,6,,0,1,0,12.41
2344,TSE,M2324,2014,P000008276,2,9.75,1,0,0,P000074804&P000080372,2,12.25,1,0,0,P000013494&P000014908&P000012222,2,0.75,4,1,0,12.88
2344,TSE,M2324,2015,P000008276,2,10.75,1,0,0,P000074804,2,13.25,1,0,0,P000013494&P000014908&P000012222,2,1.75,4,1,0,13.72
2344,TSE,M2324,2017,P000008276,2,12.75,1,0.089384708,0.089384708,P000074804,2,15.25,1,0.303797468,0.303797468,P000013494&P000235687&P000014908&P000012222,1,3.75,4,1,0,14.13
2345,TSE,M2327,2007,P000018660,2,10.92,1,0,0,,6,,0,0,0,P000086099&P000093279,1,4.92,2,1,0,6.49
2345,TSE,M2327,2008,P000019358,2,13.83,1,0,0,P000041952,2,1.58,1,0,0,P000086099&P000093279,1,5.83,2,1,0,5.72
2345,TSE,M2327,2009,P000018660,2,12.92,1,0,0,P000041952,2,2.67,1,0,0,,6,,0,1,0,6.76
2345,TSE,M2327,2011,P000139368,2,3.92,1,0,0,P000041952,2,4.67,1,0,0,,6,,0,1,0,4.31
2345,TSE,M2327,2013,P000139366,2,5.92,1,0,0,P000041952,2,6.67,1,0,0,,6,,0,1,0,5.81
2345,TSE,M2327,2015,P000139366,2,7.92,1,0,0,P000041952,2,8.67,1,-0.999264706,0.340441176,P000166375&P000099294,3,0.83,0,1,0,5.49
2345,TSE,M2327,2016,,6,,0,0,0,,6,,0,0,0,P000166375&P000099294,3,1.83,0,1,0,5.09
2345,TSE,M2327,2017,P000171620,2,6.75,1,3.84,3.84,P000041952,2,10.67,1,0,0,P000166375&P000099294,3,2.83,0,1,0,4.67
2345,TSE,M2327,2018,P000171620,2,7.75,1,2.066115702,2.066115702,P000041952,2,11.67,1,0,0,P000009358&P000166375&P000066212&P000018186&P000085154,1,9.92,5,1,0,4.21
2347,TSE,M2329,2012,P000006468,3,24.58,1,0.061007549,0.061007549,,6,,0,0,0,P000007049&P000008276&P000006725,2,0.83,3,1,0,0
2347,TSE,M2329,2014,P000006468,3,26.58,1,0,0,P000010841,3,26.42,1,-0.297709924,-0.297709924,P000007049&P000008276&P000006725,2,2.83,3,1,0,0
2347,TSE,M2329,2017,P000001074,2,14.92,1,-0.001257387,-0.001257387,P000010841,3,29.42,1,-0.13363029,-0.13363029,P000007049&P000008276&P000006725,2,5.83,3,1,0,0
2349,TSE,M2326,2007,P000032871&P000076132&P000013705&P000097832,1,12.67,1,0,0,,6,,0,0,0,P000132177&P000019993,1,0.83,2,1,0,1.79
2349,TSE,M2326,2008,P000013705,1,13.67,1,0,0,,6,,0,0,0,P000132177&P000019993,1,1.83,2,1,0,2.39
2349,TSE,M2326,2009,P000013705,1,14.67,1,0,0,P000133512&P000108306,2,2.83,1,0,0,P000132177&P000019993,1,2.83,2,1,0,0.39
2349,TSE,M2326,2010,P000013705,1,15.67,1,0,0,,6,,0,0,0,P000132177&P000019993,1,3.83,2,1,0,0.73
2349,TSE,M2326,2013,P000013705,1,18.67,1,0,0,,6,,0,0,0,P000138346&P000019993,1,6.83,2,1,0,3.38
2349,TSE,M2326,2014,P000013705,1,19.67,1,0,0,P000133512,2,7.83,1,0,0,P000205630&P000019993,2,7.83,2,1,0,3.08
2349,TSE,M2326,2016,P000136922&P000013705,1,21.67,1,-0.323817538,-0.323817538,P000133512,2,9.83,1,0,0,P000205630&P000019993,2,9.83,2,1,0,1.51
2349,TSE,M2326,2017,P000013705,1,22.67,1,0,0,P000133512,2,10.83,1,0,0,P000205630&P000132177&P000138346,1,10.83,2,1,0,1.67
2351,TSE,M2324,2007,P000017065,4,39.25,0,0,0,P000077020,2,5,1,0,0,P000063426&P000124726,1,4.83,0,1,0,1.08
2351,TSE,M2324,2009,P000017065,4,41.25,0,0,0,P000077020,2,7,1,0,0,,6,,0,1,0,1.43
2351,TSE,M2324,2011,P000017065,4,43.25,0,0,0,,6,,0,0,0,,6,,0,1,0,1.81
2351,TSE,M2324,2014,P000017065,4,46.25,0,0.012065152,0.012065152,P000077020,2,12,1,inf,inf,,6,,0,1,0,2.42
2351,TSE,M2324,2015,P000017065,4,47.25,0,-0.188952911,-0.188952911,P000077020,2,13,1,-1,-1,P000191419&P000191420,1,0.83,2,1,0,2.37
2351,TSE,M2324,2016,P000017065,4,48.25,0,0.010411563,0.010411563,,6,,0,0,0,P000191419&P000191420,1,1.83,2,1,0,2.3
2351,TSE,M2324,2018,P000017065,4,50.25,0,0,0,P000077020,2,16,1,0,0,P000191419&P000191420,1,3.83,2,1,0,2.27
2352,TSE,M2325,2007,P000083448,1,2.92,1,0,0,P000214859,2,2.08,1,0,0,,6,,0,1,0,2.47
2352,TSE,M2325,2008,P000083448,1,3.92,1,0,0,P000214859,2,3.08,1,0,0,P000127832&P000019086,1,0.83,3,1,0,2.16
2352,TSE,M2325,2009,P000083448,1,4.92,1,0,0,P000214859,2,4.08,1,0,0,P000127832&P000149750&P000019086,1,1.83,3,1,0,2.32
2352,TSE,M2325,2011,P000083448,1,6.92,1,0,0,P000214859,2,6.08,1,0,0,P000127832&P000169088&P000050397&P000149750&P000019086,1,3.83,4,1,0,2.58
2352,TSE,M2325,2012,P000077141,2,11.17,1,0,0,P000214859,2,7.08,1,0,0,P000127832&P000169088&P000050397,1,4.83,4,1,0,2.59
2352,TSE,M2325,2013,P000065095,2,11.17,1,0,0,P000214859,2,8.08,1,0,0,P000127832&P000169088&P000050397,1,5.83,4,1,0,2.43
2353,TSE,M2325,2009,P000103822,3,5.25,0,0,0,P000134953,2,2.58,1,0,0,,6,,0,1,0,0.15
2353,TSE,M2325,2010,P000052934,2,9.42,1,0,0,P000134953,2,3.58,1,0,0,,6,,0,1,0,0.19
2353,TSE,M2325,2011,P000017191&P000103822,3,15.92,1,0,0,P000023895&P000155156&P000134953,2,9,1,0,0,P000168486&P000019737,1,0.83,3,1,0,0.25
2353,TSE,M2325,2012,P000017191,3,16.92,1,0,0,P000023895&P000155156,2,10,1,0,0,P000168486&P000019737,1,1.83,3,1,0,0.67
2353,TSE,M2325,2013,P000052934,2,12.5,1,0,0,P000155156&P000050338,2,2.17,1,0,0,P000168486&P000019737,1,2.92,3,1,0,0.86
2353,TSE,M2325,2014,P000104989,2,1.33,1,inf,inf,P000155156&P000050338,2,3.17,1,0,0,P000168486&P000205810&P000034051&P000019737,1,3.92,4,1,0,0.77
2353,TSE,M2325,2015,P000213462&P000040723&P000227331&P000017612&P000205284&P000104989&C000056915&P000143221&P000189485&P000077953&P000175604,1,15.33,1,0,0,P000050338,2,1.92,1,inf,inf,P000205810&P000034051&P000019737,1,4.83,4,1,0,0.79
2353,TSE,M2325,2016,P000104989,2,3.25,1,0,0,P000050338,2,2.92,1,0.456521739,0.456521739,P000205810&P000034051&P000019737,1,5.83,4,1,0,0.88
2353,TSE,M2325,2017,P000104989,2,4.25,1,0,0,P000050338&P000255321,2,3.92,1,0,0,P000205810&P000034051&P000127409&P000235687&P000019737,1,6.83,4,1,0,1.05
2353,TSE,M2325,2018,P000104989,2,5.25,1,0.030528376,0.030528376,P000255321,2,1.75,1,0.881818182,0.881818182,P000034051&P000127409&P000235687&P000019737,1,7.83,4,1,0,1.06
2354,TSE,M2331,2008,P000131641,3,1.83,0,0,0,P000100040,5,4.42,0,0,0,,6,,0,1,0,0.72
2354,TSE,M2331,2010,P000131641,3,3.83,0,0,0,,6,,0,0,0,,6,,0,1,0,0.94
2354,TSE,M2331,2011,P000131641,3,4.83,0,0,0,P000100040,5,7.42,0,0,0,,6,,0,1,0,0.86
2354,TSE,M2331,2013,P000131641,3,6.83,0,0.228947368,0.20412844,P000100040,5,9.42,0,-0.926829268,-0.418604651,P000133815&P000191092,3,0.83,3,1,0,1.33
2354,TSE,M2331,2014,P000131641,3,7.83,0,0.038543897,0.04,P000215572,2,0,1,0,0,P000133815&P000191092,3,1.83,3,1,0,1.99
2354,TSE,M2331,2016,P000131641,3,9.83,0,-0.329317269,-0.344230769,P000215572,2,2,1,-0.160714286,-0.160714286,P000208033&P000133815&P000213795,3,3.83,2,1,0,1.22
2354,TSE,M2331,2017,P000131641,3,10.83,0,0,0,,6,,0,0,0,P000208033&P000133815&P000213795,3,4.83,3,1,0,1
2354,TSE,M2331,2018,P000131641,3,11.83,0,0.107784431,0.085043988,P000215572,2,4,1,35,35,P000208033&P000133815&P000213795,3,5.83,3,1,0,1.24
2355,TSE,M2328,2012,P000020296,3,32.67,0,0,0,,6,,0,0,0,,6,,0,1,0,1.53
2355,TSE,M2328,2014,P000020296,3,34.67,0,0,0,P000040787,2,13.25,1,0,0,,6,,0,1,0,0.81
2355,TSE,M2328,2017,P000020296,3,37.75,0,0,0,,6,,0,0,0,P000252106&P000068423&P000070048,3,0.92,2,1,0,0.56
2356,TSE,M2325,2007,P000014575,3,11.75,1,0,0,,6,,0,0,0,,6,,0,1,0,1.58
2356,TSE,M2325,2008,P000024631,3,10.33,1,0,0,,6,,0,0,0,,6,,0,1,0,1.38
2356,TSE,M2325,2009,P000024631,3,11.33,1,0,0,P000052011,2,9.33,1,0,0,,6,,0,1,0,1.19
2356,TSE,M2325,2012,P000024631,3,14.33,1,0.034946237,0.034946237,,6,,0,0,0,,6,,0,1,0,1.73
2356,TSE,M2325,2013,P000076113,2,17.33,1,0.164940239,0.164940239,,6,,0,0,0,,6,,0,1,0,1.77
2356,TSE,M2325,2014,P000076113,2,18.33,1,0,0,P000073018,2,14.42,1,0,0,P000017447&P000068927,2,0.83,3,1,0,1.95
2356,TSE,M2325,2017,P000033351,2,19.33,1,0,0,,6,,0,0,0,P000251843&P000017447&P000068927,1,3.83,4,1,0,1.89
2356,TSE,M2325,2018,P000033351,2,20.42,1,0,0,P000073018,2,18.5,1,0,0,P000251843&P000017447&P000068927,1,4.92,4,1,0,1.74
2357,TSE,M2325,2007,P000228072,2,6,1,0,0,,6,,0,0,0,,6,,0,1,0,1.21
2357,TSE,M2325,2008,P000228072,2,7,1,0,0,P000125843,2,2.75,1,0,0,,6,,0,1,0,2.1
2357,TSE,M2325,2013,P000228078,2,15.25,1,0,0,P000125843,2,7.75,1,0.192307692,0.192307692,,6,,0,1,0,2.37
2357,TSE,M2325,2015,P000228078,2,17.25,1,0,0,P000222128,2,0.67,1,0,0,,6,,0,1,0,2.74
2357,TSE,M2325,2016,,6,,0,0,0,P000222128,2,1.33,1,0,0,P000191087&P000154046&P000015187,2,14.58,3,1,0,2.85
2357,TSE,M2325,2018,P000050107&P000060471,2,17,1,0,0,P000222128,2,3.67,1,0,0,P000191087&P000154046&P000015187,2,16.92,3,1,0,3.12
2359,TSE,M2331,2008,P000027880,2,0.25,1,0,0,,6,,0,0,0,,6,,0,1,0,0.95
2359,TSE,M2331,2009,P000027880,2,1.33,1,0,0,P000016693,3,28.83,1,0,0,,6,,0,1,0,0.99
2359,TSE,M2331,2010,P000027880&P000015938,2,2.33,1,0,0,,6,,0,0,0,,6,,0,1,0,0.8
2359,TSE,M2331,2011,P000015938,2,1.83,1,0,0,P000016693,3,30.83,1,0,0,,6,,0,1,0,0.75
2359,TSE,M2331,2012,P000015938,2,2.83,1,0,0,,6,,0,0,0,,6,,0,1,0,1
2359,TSE,M2331,2014,P000015938,2,4.83,1,0.216863165,0.216863165,P000117032,3,9.42,1,0,0,,6,,0,1,0,0.95
2359,TSE,M2331,2016,P000015938,2,6.83,1,0.412654746,0.412654746,P000117032,3,11.42,1,0,0,P000213919&P000081365,1,0.83,2,1,0,2.17
2359,TSE,M2331,2017,P000015938,2,7.83,1,0.29211295,0.29211295,,6,,0,0,0,P000213919&P000081365,1,1.83,2,1,0,2.61
2360,TSE,M2331,2008,P000018119,3,24.42,1,0,0,P000093479,2,18.83,1,0,0,P000011177&P000020345&P000015484,1,13.58,3,1,0,4.56
2360,TSE,M2331,2009,P000018119,3,25.42,1,0,0,P000093479,2,19.83,1,0,0,P000011177&P000015484,1,7.83,2,1,0,4.64
2360,TSE,M2331,2017,P000018119,3,33.5,1,-0.12707088,-0.12707088,,6,,0,0,0,P000011177&P000250844&P000015484,1,15.92,2,1,0,8.14
2360,TSE,M2331,2018,P000018119,3,34.5,1,0.002347877,0.002347877,P000093479,2,28.92,1,0.67961165,0.67961165,P000011177&P000250844&P000015484,1,16.92,2,1,0,7.41
2362,TSE,M2325,2015,P000019442,2,20.33,1,0,0,P000099948,2,12.83,1,0,0,P000140314&P000190594,3,0.83,0,1,0,2.5
2362,TSE,M2325,2017,P000074935,1,13.92,0,0,0,P000050387,3,15.08,0,0,0,P000140314&P000190594,3,2.83,0,1,0,2.49
2362,TSE,M2325,2018,P000019442,2,23.33,1,-0.006404572,-0.006404572,P000099948,2,15.83,1,0,0,P000038968&P000140314&P000190594,3,3.83,2,1,0,2.67
2363,TSE,M2324,2008,P000015509,2,10.42,1,0,0,,6,,0,0,0,,6,,0,1,0,17.29
2363,TSE,M2324,2009,P000015509,2,11.42,1,0,0,P000068619,2,7.17,1,0,0,,6,,0,1,0,18.36
2363,TSE,M2324,2010,P000015509,2,12.42,1,0,0,P000096348,2,7,1,0,0,,6,,0,1,0,32.4
2363,TSE,M2324,2012,P000162087&P000015509,2,14.42,1,0,0,P000189310,3,0.17,1,0,0,,6,,0,1,0,185.11
2363,TSE,M2324,2013,P000162087,2,3.75,1,0,0,P000189310,3,1.17,1,inf,inf,P000076004&P000097777,2,21.83,3,1,0,65.97
2364,TSE,M2325,2008,P000105910,3,5.75,1,0,0,P000062858&P000141568,2,3.25,1,0,0,,6,,0,1,0,3.92
2364,TSE,M2325,2009,,6,,0,0,0,P000091324,2,20.58,0,0,0,,6,,0,1,0,6.02
2364,TSE,M2325,2010,P000053819,2,12.17,1,0,0,,6,,0,0,0,,6,,0,1,0,5.13
2364,TSE,M2325,2011,P000053819,2,13.25,1,0,0,P000159484,3,0.58,1,0,0,,6,,0,1,0,5.07
2364,TSE,M2325,2014,P000053819,2,16.25,1,0,0,,6,,0,0,0,,6,,0,1,0,12.9
2364,TSE,M2325,2017,P000053819,2,19.25,1,0.144100871,0.144100871,P000159484,3,6.58,1,0,0,P000163880&P000251904,1,0.83,1,1,0,11.84
2365,TSE,M2325,2007,P000008463,4,11.08,0,0,0,,6,,0,0,0,,6,,0,1,0,1.49
2365,TSE,M2325,2009,P000037005,2,9.92,1,0,0,P000053646,2,12.5,1,0,0,,6,,0,1,0,2.07
2365,TSE,M2325,2010,P000085696,3,10.83,1,0,0,P000053646,2,13.5,1,0,0,,6,,0,1,0,1.43
2365,TSE,M2325,2012,P000008463,4,16.08,0,0,0,,6,,0,0,0,,6,,0,1,0,2.75
2365,TSE,M2325,2014,P000008463,4,18.08,0,0.044033302,0.044033302,P000053646,2,17.5,1,0.04,0.04,,6,,0,1,0,2.62
2365,TSE,M2325,2016,P000008463,4,20.08,0,0,0,P000053646,2,19.5,1,0,0,P000107243&P000229546&P000208035,3,0.92,3,1,0,1.98
2367,TSE,M2328,2014,P000018747,3,17.75,1,0,0,P000032062,3,4.67,1,0,0,,6,,0,1,0,0.36
2367,TSE,M2328,2015,P000018747,3,18.83,1,-0.171821306,-0.171821306,P000032062,3,5.75,1,0,0,P000190532&P000053207,1,0.83,2,1,0,0.35
2367,TSE,M2328,2016,P000054699,2,6.25,1,0.044101433,0.044101433,P000032062,3,6.75,1,0,0,P000190532&P000053207,1,1.83,3,1,0,0.43
2367,TSE,M2328,2017,P000054699,2,7.25,1,0,0,,6,,0,0,0,P000190532&P000053207,1,2.83,3,1,0,0.29
2367,TSE,M2328,2018,P000054699,2,8.25,1,0.020063358,0.020063358,P000032062,3,8.75,1,0.018181818,0.018181818,P000218102&P000190532&P000194203,1,3.83,3,1,0,0.42
2368,TSE,M2328,2007,P000123202,2,5.83,1,0,0,P000078875,3,16.75,1,0,0,,6,,0,1,0,1.15
2368,TSE,M2328,2012,P000043674,5,13.33,0,0,0,P000078875,3,21.75,1,0,0,,6,,0,1,0,1.84
2368,TSE,M2328,2017,P000263757,1,0.25,1,0,0,,6,,0,0,0,P000191172&P000191173&P000191174,2,0.83,4,1,0,2.19
2368,TSE,M2328,2018,P000013919,2,24.67,1,0.08603384,0.08603384,P000078875,3,27.75,1,0.040085898,0.040085898,P000191172&P000191173&P000191174,2,1.83,4,1,0,2.3
2369,TSE,M2324,2007,P000079686,3,9.08,1,0,0,P000093035,5,7.75,1,0,0,,6,,0,1,0,1.39
2369,TSE,M2324,2016,P000079686,3,18,1,0,0,P000093035,3,16.67,1,0,0,P000007961&P000068981&P000170606,1,0.75,4,1,0,3.41
2373,TSE,M2331,2010,P000069020,5,1.75,0,0,0,P000105677&P000162080,5,6,0,0,0,,6,,0,1,0,
2373,TSE,M2331,2011,,6,,0,0,0,P000105677,5,7,0,0,0,,6,,0,1,0,
2373,TSE,M2331,2012,P000159291,5,3,0,0,0,P000105677,5,8,0,0.428571429,0.428571429,,6,,0,1,0,
2373,TSE,M2331,2013,P000069020,5,4.75,0,0.290322581,0.290322581,P000104803,5,0.42,0,0,0,,6,,0,1,0,
2373,TSE,M2331,2014,P000045227,5,12.67,0,0,0,P000105677,5,10,0,0,0,,6,,0,1,0,
2373,TSE,M2331,2015,P000045227,5,13.67,0,0,0,P000162080,5,5.83,0,0,0,,6,,0,1,0,
2373,TSE,M2331,2016,P000069020,5,7.75,0,-0.225,-0.225,P000162080,5,6.83,0,0.043478261,0.043478261,P000213611&P000013183,2,24.33,2,1,0,
2373,TSE,M2331,2017,,6,,0,0,0,P000248064,5,1.08,0,0,0,P000250851&P000013183,2,25.33,2,1,0,0
2373,TSE,M2331,2018,,6,,0,0,0,P000248064,5,2.08,0,0,0,P000021072&P000250851&P000013183,2,26.33,2,1,0,0
2374,TSE,M2326,2007,P000006094&P000008266,2,6.58,1,0,0,P000054006,3,5,1,0,0,,6,,0,1,0,0.85
2374,TSE,M2326,2008,P000006094,2,6.92,1,0,0,P000023703,2,6,1,0,0,,6,,0,1,0,1.88
2374,TSE,M2326,2014,P000006094,2,12.92,1,0,0,P000205252,2,0.92,1,0,0,,6,,0,1,0,4.22
2374,TSE,M2326,2016,P000006094,2,14.92,1,1.608391608,1.608391608,P000143984,3,9.25,1,0.342857143,0.342857143,P000127468&P000040179&P000015901,2,0.83,3,1,0,6.96
2375,TSE,M2328,2007,P000122738&P000080685,2,7.42,1,0,0,P000122738,2,2,1,0,0,,6,,0,1,0,0.73
2375,TSE,M2328,2008,P000124801,3,1.83,0,0,0,P000015321,3,0,1,0,0,,6,,0,1,0,1.61
2375,TSE,M2328,2009,P000124801,3,2.83,0,0,0,P000052985,3,0.33,0,0,0,,6,,0,1,0,0.85
2375,TSE,M2328,2010,P000134201,2,0.83,1,0,0,P000162408,2,0.83,1,0,0,,6,,0,1,0,0.33
2375,TSE,M2328,2011,P000052985&P000134201,2,2.33,1,0,0,P000175930,2,0.17,1,0,0,,6,,0,1,0,0.24
2375,TSE,M2328,2012,P000052985,3,3.33,0,0,0,P000175930&P000138441,2,1.5,1,0,0,,6,,0,1,0,0.24
2375,TSE,M2328,2013,P000052985,3,4.33,0,-0.518771331,-0.518771331,P000138441,3,2.5,0,-0.458181818,-0.458181818,,6,,0,1,0,0.17
2375,TSE,M2328,2014,P000198264,2,1.75,1,0,0,P000138441,3,3.5,0,-1,-1,,6,,0,1,0,0.16
2375,TSE,M2328,2015,P000138441,2,4.5,1,0,0,P000222278,5,0.67,0,0,0,,6,,0,1,0,0.38
2375,TSE,M2328,2016,P000138441,2,5.5,1,inf,inf,P000222278,5,1.67,0,inf,inf,P000175930&P000083109,2,0.83,2,1,0,0.56
2376,TSE,M2325,2015,P000015942,3,32.08,1,0,0,P000067402,2,22,1,0,0,P000019508&P000229686,2,0.83,2,1,0,3.24
2376,TSE,M2325,2016,P000015942,3,33.08,1,0,0,P000067402,2,23,1,0,0,P000211664&P000019508&P000229686,2,1.83,4,1,0,3.29
2376,TSE,M2325,2018,P000015942,3,35.08,1,0,0,P000067402,2,25,1,-1,-1,P000166115&P000211664&P000229686,2,15.83,4,1,0,3.07
2377,TSE,M2325,2007,P000013735,3,14,1,0,0,P000127171,2,1.58,1,0,0,P000023459&P000123557,2,4.92,2,1,0,2.07
2377,TSE,M2325,2010,P000013735,3,17,1,0,0,P000127171,2,4.58,1,0,0,,6,,0,1,0,2.72
2377,TSE,M2325,2012,P000013735,3,19,1,0,0,P000127171,2,6.58,1,0,0,P000023459&P000084352,2,9.92,2,1,0,3.54
2377,TSE,M2325,2018,P000027976&P000013735,2,25,1,0,0,P000127171,2,12.58,1,0,0,P000023459&P000012597&P000084352,2,21.17,3,1,0,2.82
2379,TSE,M2324,2007,P000046785,2,8.75,1,0,0,P000067507,2,6.08,1,0,0,P000107363,3,1.83,1,1,0,19.22
2379,TSE,M2324,2009,P000046785,2,10.75,1,0,0,P000067507,2,8.08,1,0,0,,6,,0,1,0,19.61
2379,TSE,M2324,2015,P000046785,2,16.75,1,0,0,P000067507,2,14.08,1,0,0,P000216640&P000190991,2,0.83,2,1,0,28.04
2379,TSE,M2324,2018,P000046785,2,19.75,1,0,0,P000067507,2,17.08,1,0,0,P000267330&P000190991&P000008653,2,21.75,3,1,0,28.32
2380,TSE,M2325,2007,P000015207,2,17.67,1,0,0,P000138682,2,0.08,1,0,0,,6,,0,1,0,9.34
2380,TSE,M2325,2010,P000015207,2,20.67,1,0,0,P000062692&P000138682,2,11.08,1,0,0,,6,,0,1,0,13.73
2380,TSE,M2325,2011,P000015207,2,21.67,1,0,0,P000170151,5,0.83,1,0,0,,6,,0,1,0,14.05
2380,TSE,M2325,2012,P000015207,2,22.67,1,0,0,P000062692&P000170151,2,13.08,1,0,0,,6,,0,1,0,12.79
2380,TSE,M2325,2013,P000015207,2,23.67,1,0,0,P000170151,5,2.83,1,0,0,,6,,0,1,0,17.48
2380,TSE,M2325,2014,P000015207,2,24.67,1,-0.015063644,-0.015063644,P000062692,2,15.08,1,0,0,,6,,0,1,0,17.28
2380,TSE,M2325,2015,P000015207,2,25.67,1,-0.009482297,-0.009482297,P000062692,2,16.08,1,0,0,P000216736&P000190893&P000088953,2,0.83,3,1,0,20.39
2380,TSE,M2325,2016,P000015207,2,26.67,1,0,0,P000248066,3,0.08,0,0,0,P000216736&P000190893&P000088953,2,1.83,3,1,0,22.85
2380,TSE,M2325,2017,P000015207,2,27.67,1,0,0,P000062692,2,18.08,1,0,0,P000216736&P000190893&P000088953,2,2.83,3,1,0,24.71
2380,TSE,M2325,2018,,6,,0,0,0,P000062692,2,18.92,1,0,0,P000151923&P000216736&P000190893,1,9.67,3,1,0,24
2382,TSE,M2325,2007,P000016264&P000008012,3,14.33,1,0,0,P000034298,2,9.92,0,0,0,P000008528&P000015892&P000107948,1,19.92,5,1,0,0.69
2382,TSE,M2325,2008,P000008012,3,15.33,1,0,0,P000034298,2,10.92,0,0,0,P000015892&P000107948,1,7.83,3,1,0,0.89
2382,TSE,M2325,2009,P000008012,3,16.33,1,0,0,P000078910,2,4.25,1,0,0,P000015892&P000107948,1,8.83,3,1,0,1.02
2382,TSE,M2325,2010,P000008012,3,17.33,1,0,0,P000078910,2,5.25,1,0,0,P000160319&P000015892&P000107948,1,9.83,3,1,0,0.81
2382,TSE,M2325,2011,P000008012,3,18.33,1,0,0,P000078910,2,6.25,1,0,0,P000160319&P000107948,1,10.83,3,1,0,0.83
2382,TSE,M2325,2016,P000008012,1,23.33,1,0,0,P000078910,2,11.25,1,-0.845454545,-0.845454545,P000231165&P000160319&P000107948,1,15.83,4,1,0,1.25
2383,TSE,M2328,2007,P000013002&P000015289,2,11.58,1,0,0,,6,,0,0,0,,6,,0,1,0,0.34
2383,TSE,M2328,2008,P000015289,2,12.58,1,0,0,,6,,0,0,0,,6,,0,1,0,0.34
2383,TSE,M2328,2009,P000081597,1,9.42,1,0,0,P000012206,3,7.33,1,0,0,,6,,0,1,0,0.36
2383,TSE,M2328,2011,P000015289,2,15.58,1,0,0,,6,,0,0,0,,6,,0,1,0,0.44
2383,TSE,M2328,2014,P000015289,2,18.58,1,-0.126315789,-0.126315789,P000214396,5,0.08,1,0,0,,6,,0,1,0,0.88
2383,TSE,M2328,2016,P000081597,1,16.42,1,0.054043235,0.054043235,P000214396,3,2.08,1,0.251851852,0.251851852,P000159131&P000068423&P000013002,2,16.17,3,1,0,0.92
2385,TSE,M2328,2009,P000018506,2,13.33,1,0,0,P000040803,3,7.08,1,0,0,,6,,0,1,0,2.11
2385,TSE,M2328,2016,P000018506,1,20.33,1,-0.073953488,-0.04984326,P000040803,2,14.08,1,-0.307291667,-0.259259259,P000208358&P000041909,1,0.83,3,1,0,3
2385,TSE,M2328,2017,P000107545,2,19.33,1,0.02455953,0.183567343,P000040803,2,15.08,1,0.255639098,0.24375,P000208358&P000041909,1,1.83,3,1,0,3.77
