公司代碼,上市別,TSE,資料源年,總經理_姓名代碼,總經理_教育程度_代碼,總經理_經理人年資max,總經理_分數,總經理_股數增減比率,總經理_股數增減比率(合計),財務長_姓名代碼,財務長_教育程度_代碼,財務長_經理人年資max,財務長_分數,財務長_股數增減比率,財務長_股數增減比率(合計),獨董_姓名代碼,獨董_教育程度_代碼,獨董_董監事年資max,獨立董事_總分,董監經理人變化_燈號,CRISISCOR,研究發展費用率
2337,TSE,M2324,2015,P000010049,2,26.58,1,-0.028329949,-0.028329949,P000080698,2,24.75,1,-0.045993031,-0.045993031,P000132826&P000017053&P000098432,1,8.83,3,0,0,23.73
2337,TSE,M2324,2016,P000010049,2,27.5,1,0.041790174,0.041790174,P000080698,2,25.67,1,0.072802532,0.072802532,P000132826&P000017053&P000098432,1,9.75,3,0,0,16.07
2338,TSE,M2324,2006,P000020367,3,18.92,1,0,0,,6,,0,0,0,,6,,0,0,0,2.92
2338,TSE,M2324,2008,P000020367,3,20.92,1,0,0,P000083060,2,9.75,1,0,0,,6,,0,0,0,4.16
2338,TSE,M2324,2009,P000020367,3,21.92,1,0,0,P000083060,2,10.75,1,0,0,,6,,0,0,0,4.41
2338,TSE,M2324,2010,P000020367,3,22.92,1,0,0,P000083060,2,11.75,1,0,0,,6,,0,0,0,3.93
2338,TSE,M2324,2011,P000020367,3,23.92,1,0,0,P000083060,2,12.75,1,0,0,,6,,0,0,0,4.32
2338,TSE,M2324,2012,P000020367,3,24.92,1,0,0,P000083060,2,13.75,1,0,0,,6,,0,0,0,3.92
2338,TSE,M2324,2013,P000020367,3,25.92,1,0,0,P000083060,2,14.75,1,0,0,,6,,0,0,0,4.45
2338,TSE,M2324,2014,P000020367,3,26.92,1,0,0,P000083060,2,15.75,1,0,0,,6,,0,0,0,5.11
2338,TSE,M2324,2016,P000020367,3,28.92,1,0,0,P000083060,2,17.75,1,0,0,P000124184&P000088864,1,10.83,1,0,0,5.25
2338,TSE,M2324,2018,P000261353,2,1.5,1,0,0,P000263749,2,1.25,1,0,0,P000031681&P000124184&P000094156,1,12.83,3,0,0,3.95
2340,TSE,M2326,2006,P000015349,3,14.17,1,0,0,,6,,0,0,0,,6,,0,0,0,2.09
2340,TSE,M2326,2010,P000011494,3,16,1,0,0,P000138395,4,3.08,1,0,0,,6,,0,0,0,2.16
2340,TSE,M2326,2012,P000011494,3,18,1,0,0,,6,,0,0,0,,6,,0,0,0,3.55
2340,TSE,M2326,2013,P000011494,3,19,1,0,0,,6,,0,0,0,,6,,0,0,0,4.22
2340,TSE,M2326,2015,P000011494,3,21,1,0,0,P000138395,4,8.08,1,0,0,,6,,0,0,0,5.01
2340,TSE,M2326,2018,P000120107,3,13.25,1,0.717213115,0.717213115,,6,,0,0,0,P000018082&P000028305&P000015272,3,1.83,3,0,0,5.93
2342,TSE,M2324,2006,P000050838,2,1.33,1,0,0,,6,,0,0,0,P000082721,3,1.83,1,0,0,5.05
2342,TSE,M2324,2007,P000050838,2,2.33,1,0,0,,6,,0,0,0,P000082721,3,2.83,1,0,0,4.78
2342,TSE,M2324,2010,P000050838,2,5.33,1,0,0,P000050838,2,5.33,0,0,0,P000131132&P000082721&P000018247,2,5.83,3,0,1,4.22
2342,TSE,M2324,2011,P000050838,2,6.33,1,0,0,P000050838,2,6.33,0,0,0,P000131132&P000082721&P000018247,2,6.83,3,0,0,5.51
2342,TSE,M2324,2013,P000050838,2,8.33,1,0,0,,6,,0,0,0,P000131132&P000082721&P000018247,2,8.83,3,0,1,6.57
2342,TSE,M2324,2016,P000050838,2,11.33,1,0,0,P000222358,5,1.83,1,0,0,P000082721&P000018247&P000139953,1,11.83,4,0,1,4.4
2344,TSE,M2324,2006,P000008276,2,1.5,1,0,0,,6,,0,0,0,,6,,0,0,0,13.15
2344,TSE,M2324,2007,P000008276,2,2.5,1,0,0,,6,,0,0,0,,6,,0,0,0,15.16
2344,TSE,M2324,2010,P000081895,1,9.58,1,0,0,P000074804,2,8.25,1,0,0,,6,,0,0,0,10.45
2344,TSE,M2324,2012,P000008276,2,7.75,1,0.036714089,0.036714089,P000080372,2,9,1,0,0,,6,,0,0,0,13.06
2344,TSE,M2324,2013,P000008276,2,8.75,1,0.03169544,0.03169544,P000080372,2,10,1,1,1,,6,,0,0,0,12.65
2344,TSE,M2324,2016,P000008276,2,11.83,1,0,0,P000074804,2,14.33,1,0,0,P000013494&P000014908&P000012222,2,2.83,4,0,0,13.67
2344,TSE,M2324,2018,P000008276,2,13.75,1,0,0,P000074804,2,16.25,1,0,0,P000013494&P000235687&P000014908&P000012222,1,4.75,4,0,0,15.04
2345,TSE,M2327,2006,P000018660,2,9.92,1,0,0,,6,,0,0,0,P000019701&P000086099&P000093279&P000097591,1,3.92,2,0,0,8.6
2345,TSE,M2327,2010,P000018660,2,13.92,1,0,0,P000041952,2,3.67,1,0,0,,6,,0,0,0,5.16
2345,TSE,M2327,2012,P000139368,2,4.92,1,0,0,P000041952,2,5.67,1,0,0,,6,,0,0,0,4.53
2345,TSE,M2327,2014,P000139366,2,6.92,1,0.653594771,0.653594771,P000041952,2,7.67,1,0.416666667,0.416666667,,6,,0,0,0,6.07
2347,TSE,M2329,2006,P000006468,3,18.58,1,0,0,,6,,0,0,0,,6,,0,0,0,0
2347,TSE,M2329,2007,P000006468,3,19.58,1,0,0,,6,,0,0,0,,6,,0,0,0,0
2347,TSE,M2329,2008,P000006468,3,20.58,1,0,0,,6,,0,0,0,,6,,0,0,0,0
2347,TSE,M2329,2009,P000006468,3,21.58,1,0,0,,6,,0,0,0,,6,,0,0,0,0
2347,TSE,M2329,2010,P000006468,3,22.58,1,0,0,,6,,0,0,0,,6,,0,0,0,0
2347,TSE,M2329,2011,P000006468,3,23.58,1,0,0,,6,,0,0,0,,6,,0,0,0,0
2347,TSE,M2329,2013,P000006468,3,25.58,1,0,0,,6,,0,0,0,P000007049&P000008276&P000006725,2,1.83,3,0,0,0
2347,TSE,M2329,2015,P000006468,3,27.58,1,0,0,P000010841,3,27.42,1,-0.069565217,-0.069565217,P000007049&P000008276&P000006725,2,3.83,3,0,0,0
2347,TSE,M2329,2016,P000006468,3,28.58,1,0.04997822,0.04997822,P000010841,3,28.42,1,0.049065421,0.049065421,P000007049&P000008276&P000006725,2,4.83,3,0,0,0
2347,TSE,M2329,2018,P000001074,2,15.92,1,-0.104494523,-0.104494523,P000010841,3,30.42,1,-0.179948586,-0.179948586,P000007049&P000008276&P000006725,2,6.83,3,0,0,0
2349,TSE,M2326,2006,P000013705,1,11.67,1,0,0,P000087008,2,4.92,1,0,0,,6,,0,0,0,2.03
2349,TSE,M2326,2011,P000013705,1,16.67,1,0,0,,6,,0,0,0,P000132177&P000019993,1,4.83,2,0,0,1.06
2349,TSE,M2326,2012,P000013705,1,17.67,1,0,0,,6,,0,0,0,P000132177&P000019993,1,5.83,2,0,0,0.83
2349,TSE,M2326,2015,P000013705,1,20.67,1,0,0,P000133512,2,8.83,1,0,0,P000205630&P000019993,2,8.83,2,0,0,3.29
2349,TSE,M2326,2018,P000013705,1,23.67,1,-0.273179592,-0.273179592,P000133512,2,11.83,1,0,0,P000205630&P000132177&P000138346,1,11.83,2,0,0,1.93
2351,TSE,M2324,2006,P000017065,4,38.25,0,0,0,,6,,0,0,0,P000063426&P000124726,1,3.83,0,0,0,1
2351,TSE,M2324,2008,P000017065,4,40.25,0,0,0,P000077020,2,6,1,0,0,P000063426&P000124726,1,5.83,0,0,0,1.25
2351,TSE,M2324,2010,P000017065,4,42.25,0,0,0,P000077020,2,8,1,0,0,,6,,0,0,0,2.02
2351,TSE,M2324,2012,P000017065,4,44.25,0,0.012065152,0.012065152,,6,,0,0,0,,6,,0,0,0,2.06
2351,TSE,M2324,2013,P000017065,4,45.25,0,-0.011921319,-0.011921319,,6,,0,0,0,,6,,0,0,0,2.25
2351,TSE,M2324,2017,P000017065,4,49.25,0,0,0,,6,,0,0,0,P000191419&P000191420,1,2.83,2,0,0,2.17
2352,TSE,M2325,2006,P000015877,2,16.25,1,0,0,P000072776,2,7.42,1,0,0,,6,,0,0,0,6.61
2352,TSE,M2325,2010,P000083448,1,5.92,1,0,0,P000214859,2,5.08,1,0,0,P000127832&P000149750&P000019086,1,2.83,3,0,0,2.62
2352,TSE,M2325,2014,P000065095,2,12.17,1,0,0,P000214859,2,9.08,1,0,0,P000127832&P000169088&P000050397,1,6.83,4,0,0,2.4
2352,TSE,M2325,2015,P000065095,2,13.17,1,0,0,P000214859,2,10.08,1,0,0,P000127832&P000169088&P000050397,1,7.83,4,0,0,2.61
2352,TSE,M2325,2016,P000065095,2,14.17,1,0,0,P000214859,2,11.08,1,0,0,P000127832&P000169088&P000050397,1,8.83,4,0,0,2.55
2352,TSE,M2325,2017,P000065095,2,15.17,1,0,0,P000214859,2,12.08,1,0,0,P000127832&P000169088&P000050397,1,9.83,4,0,0,2.61
2352,TSE,M2325,2018,P000065095,2,16.17,1,0,0,P000214859,2,13.08,1,0,0,P000127832&P000169088&P000050397,1,10.83,4,0,0,2.38
2353,TSE,M2325,2006,P000103822,3,2.17,0,0,0,P000081971,2,7.17,1,0,0,,6,,0,0,0,0.11
2353,TSE,M2325,2007,P000103822,3,3.25,0,0,0,P000081971,2,8.25,1,0,0,,6,,0,0,0,0.08
2353,TSE,M2325,2008,P000103822,3,4.25,0,0,0,P000081971,2,9.25,1,0,0,,6,,0,0,0,0.1
2354,TSE,M2331,2006,P000026281,5,2.83,0,0,0,P000100040,5,2.42,0,0,0,,6,,0,0,0,0.79
2354,TSE,M2331,2007,P000026281,5,3.83,0,0,0,P000100040,5,3.42,0,0,0,,6,,0,0,0,0.55
2354,TSE,M2331,2009,P000131641,3,2.83,0,0,0,P000100040,5,5.42,0,0,0,,6,,0,0,0,0.67
2354,TSE,M2331,2012,P000131641,3,5.83,0,0.288135593,0.228169014,P000100040,5,8.42,0,40,0.653846154,,6,,0,0,0,0.84
2354,TSE,M2331,2015,P000131641,3,8.83,0,0.026804124,-0.047619048,P000215572,2,1,1,0,0,P000133815&P000191092,3,2.83,3,0,0,1.3
2355,TSE,M2328,2006,P000020296,3,26.58,0,0,0,P000040787,2,5.17,1,0,0,,6,,0,0,0,1.03
2355,TSE,M2328,2007,P000020296,3,27.67,0,0,0,P000040787,2,6.25,1,0,0,,6,,0,0,0,0.92
2355,TSE,M2328,2008,P000020296,3,28.67,0,0,0,P000040787,2,7.25,1,0,0,,6,,0,0,0,0.95
2355,TSE,M2328,2009,P000020296,3,29.67,0,0,0,P000040787,2,8.25,1,0,0,,6,,0,0,0,0.81
2355,TSE,M2328,2010,P000020296,3,30.67,0,0,0,P000040787,2,9.25,1,0,0,,6,,0,0,0,0.69
2355,TSE,M2328,2011,P000020296,3,31.67,0,0,0,P000040787,2,10.25,1,0,0,,6,,0,0,0,0.55
2355,TSE,M2328,2013,P000020296,3,33.67,0,0,0,,6,,0,0,0,,6,,0,0,0,0.9
2355,TSE,M2328,2015,P000020296,3,35.67,0,0,0,P000040787,2,14.25,1,-0.101123596,-0.101123596,,6,,0,0,0,0.87
2355,TSE,M2328,2016,P000020296,3,36.67,0,0,0,P000040787,2,15.25,1,0,0,,6,,0,0,0,0.65
2355,TSE,M2328,2018,P000020296,3,38.67,0,0,0,,6,,0,0,0,P000252106&P000068423&P000070048,3,1.83,2,0,0,0.64
2356,TSE,M2325,2006,P000014575,3,10.83,1,0,0,P000052011,3,6.42,1,0,0,,6,,0,0,0,1.34
2356,TSE,M2325,2010,P000024631,3,12.33,1,0,0,P000052011,2,10.33,1,0,0,,6,,0,0,0,1.46
2356,TSE,M2325,2011,P000024631,3,13.33,1,0,0,P000052011,2,11.33,1,0,0,,6,,0,0,0,1.77
2356,TSE,M2325,2015,P000076113,2,19.33,1,0,0,P000073018,2,15.42,1,0,0,P000017447&P000068927,2,1.83,3,0,0,2.23
2356,TSE,M2325,2016,P000076113,2,20.33,1,0,0,P000073018,2,16.42,1,0,0,P000017447&P000068927,2,2.83,3,0,0,2.03
2357,TSE,M2325,2006,P000017225,2,13,1,0,0,,6,,0,0,0,,6,,0,0,0,1.38
2357,TSE,M2325,2009,P000228072,2,7.83,1,0,0,P000125843,2,3.58,1,0,0,,6,,0,0,0,2.44
2357,TSE,M2325,2010,P000228072,2,9,1,0,0,P000125843,2,4.75,1,0,0,,6,,0,0,0,1.95
2357,TSE,M2325,2011,P000228072,2,10,1,0,0,P000125843,2,5.75,1,0,0,,6,,0,0,0,2
2357,TSE,M2325,2012,P000228072,2,11,1,0.080938891,0.080938891,P000125843,2,6.75,1,0,0,,6,,0,0,0,1.9
2357,TSE,M2325,2014,P000228078,2,16.25,1,0,0,P000125843,2,8.75,1,-0.951612903,-0.951612903,,6,,0,0,0,2.38
2357,TSE,M2325,2017,,6,,0,0,0,P000222128,2,2.67,1,0,0,P000191087&P000154046&P000015187,2,15.92,3,0,0,3.44
2359,TSE,M2331,2006,P000015855,3,33.67,1,0,0,,6,,0,0,0,,6,,0,0,0,0.45
2359,TSE,M2331,2007,P000015855,3,34.67,1,0,0,,6,,0,0,0,,6,,0,0,0,0.41
2359,TSE,M2331,2013,P000015938,2,3.83,1,0.252068888,0.252068888,,6,,0,0,0,,6,,0,0,0,0.88
2359,TSE,M2331,2015,P000015938,2,5.83,1,0.067234292,0.067234292,P000117032,3,10.42,1,0,0,,6,,0,0,0,0.95
2359,TSE,M2331,2018,P000015938,2,8.83,1,0.016428033,0.016428033,,6,,0,0,0,P000213919&P000081365,1,2.83,2,0,0,2.38
2360,TSE,M2331,2006,P000018119,3,22.5,1,0,0,P000093479,2,16.92,1,0,0,P000011177&P000020345,1,11.67,3,0,0,4.53
2360,TSE,M2331,2007,P000018119,3,23.5,1,0,0,P000093479,2,17.92,1,0,0,P000011177&P000020345,1,12.67,3,0,0,4.1
2360,TSE,M2331,2010,P000018119,3,26.5,1,0,0,P000093479,2,20.92,1,0,0,P000011177&P000015484,1,8.92,2,0,0,4.22
2360,TSE,M2331,2011,P000018119,3,27.5,1,0,0,P000093479,2,21.92,1,0,0,P000011177&P000015484,1,9.92,2,0,0,4.68
2360,TSE,M2331,2012,P000018119,3,28.5,1,-0.012804097,-0.008467401,P000093479,2,22.92,1,0,0,P000011177&P000015484,1,10.92,2,0,0,5.85
2360,TSE,M2331,2013,P000018119,3,29.5,1,0.518806744,0,P000093479,2,23.92,1,0,0,P000011177&P000015484,1,11.92,2,0,0,7.02
2360,TSE,M2331,2014,P000018119,3,30.5,1,0,0,P000093479,2,24.92,1,0,0,P000011177&P000015484,1,12.92,2,0,0,8.05
2360,TSE,M2331,2015,P000018119,3,31.5,1,0,0,P000093479,2,25.92,1,0,0,P000011177&P000015484,1,13.92,2,0,0,9.01
2360,TSE,M2331,2016,P000018119,3,32.5,1,0,0,P000093479,2,26.92,1,-0.043103448,-0.043103448,P000011177&P000015484,1,14.92,2,0,0,8.9
2362,TSE,M2325,2006,P000019442,2,11.33,1,0,0,P000099948,2,3.83,1,0,0,,6,,0,0,0,3.07
2362,TSE,M2325,2007,P000019442,2,12.33,1,0,0,P000099948,2,4.83,1,0,0,,6,,0,0,0,2.12
2362,TSE,M2325,2008,P000019442,2,13.33,1,0,0,P000099948,2,5.83,1,0,0,,6,,0,0,0,2.14
2362,TSE,M2325,2009,P000019442,2,14.33,1,0,0,P000099948,2,6.83,1,0,0,,6,,0,0,0,2.3
2362,TSE,M2325,2010,P000019442,2,15.33,1,0,0,P000099948,2,7.83,1,0,0,,6,,0,0,0,2.68
2362,TSE,M2325,2011,P000019442,2,16.33,1,0,0,P000099948,2,8.83,1,0,0,,6,,0,0,0,2.7
2362,TSE,M2325,2012,P000019442,2,17.33,1,0.086158365,0.074214632,P000099948,2,9.83,1,0.191290824,0.15912031,,6,,0,0,0,2.24
2362,TSE,M2325,2013,P000019442,2,18.33,1,0.143549296,-0.004023553,P000099948,2,10.83,1,0.169712794,0,,6,,0,0,0,2.72
2362,TSE,M2325,2014,P000019442,2,19.33,1,0,0,P000099948,2,11.83,1,0,0,,6,,0,0,0,2.64
2362,TSE,M2325,2016,P000019442,2,21.33,1,0,0,P000099948,2,13.83,1,0,0,P000140314&P000190594,3,1.83,0,0,0,2.2
2363,TSE,M2324,2006,P000063645,3,3,1,0,0,P000068619,2,4.17,1,0,0,,6,,0,0,0,13.86
2363,TSE,M2324,2007,P000063645,3,4,1,0,0,P000068619,2,5.17,1,0,0,,6,,0,0,0,20.26
2363,TSE,M2324,2011,P000015509,2,13.42,1,0,0,P000096348,2,8,1,0,0,,6,,0,0,0,79.81
2363,TSE,M2324,2014,P000162087,2,4.75,1,0,0,P000189310,3,2.17,1,0,0,P000076004&P000097777,2,22.83,3,0,0,59.44
2363,TSE,M2324,2015,P000162087,2,5.75,1,0,0,P000189310,3,3.17,1,0,0,P000076004&P000097777,2,23.83,3,0,0,125.73
2363,TSE,M2324,2016,P000162087,2,6.75,1,inf,inf,P000189310,3,4.17,1,0,0,P000076004&P000097777,2,24.83,3,0,0,148.65
2363,TSE,M2324,2017,P000162087,2,7.75,1,0,0,P000189310,3,5.17,1,55,55,P000076004&P000097777,2,25.83,3,0,0,133.43
2363,TSE,M2324,2018,P000162087,2,8.75,1,0,0,P000189310,3,6.17,1,0,0,P000076004&P000097777,2,26.83,3,0,0,140.67
2364,TSE,M2325,2006,P000105910,3,3.83,1,0,0,P000062858,2,1.33,1,0,0,,6,,0,0,0,
2364,TSE,M2325,2007,P000105910,3,4.83,1,0,0,P000062858,2,2.33,1,0,0,,6,,0,0,0,3.98
2364,TSE,M2325,2012,P000053819,2,14.25,1,-0.228209192,-0.228209192,P000159484,3,1.58,1,0,0,,6,,0,0,0,7.79
2364,TSE,M2325,2013,P000053819,2,15.17,1,0.308008214,0.308008214,P000159484,3,2.5,1,0,0,,6,,0,0,0,11.86
2364,TSE,M2325,2015,P000053819,2,17.25,1,0,0,,6,,0,0,0,,6,,0,0,0,10.09
2364,TSE,M2325,2016,P000053819,2,18.25,1,4.229199372,4.229199372,,6,,0,0,0,,6,,0,0,0,10.37
2364,TSE,M2325,2018,P000053819,2,20.25,1,0,0,P000159484,3,7.58,1,0,0,P000163880&P000251904,1,1.83,1,0,0,8.83
2365,TSE,M2325,2006,P000008463,4,10.08,0,0,0,P000015389,2,10.42,1,0,0,,6,,0,0,0,1.39
2365,TSE,M2325,2008,P000008463,4,12.08,0,0,0,,6,,0,0,0,,6,,0,0,0,1.62
2365,TSE,M2325,2011,P000085696,3,11.83,1,0,0,P000053646,2,14.5,1,0,0,,6,,0,0,0,2.05
2365,TSE,M2325,2013,P000008463,4,17.08,0,0,0,,6,,0,0,0,,6,,0,0,0,2.66
2365,TSE,M2325,2015,P000008463,4,19.08,0,0.041644515,0.041644515,P000053646,2,18.5,1,0.048076923,0.048076923,,6,,0,0,0,2.86
2365,TSE,M2325,2017,P000008463,4,21.08,0,0,0,P000053646,2,20.5,1,0,0,P000107243&P000229546&P000208035,3,1.92,3,0,0,0.89
2365,TSE,M2325,2018,P000008463,4,22.08,0,0,0,P000053646,2,21.5,1,0,0,P000107243&P000229546&P000208035,3,2.92,3,0,0,0.49
2367,TSE,M2328,2006,P000018747,3,9.75,1,0,0,,6,,0,0,0,,6,,0,0,0,
2367,TSE,M2328,2007,P000018747,3,10.75,1,0,0,,6,,0,0,0,,6,,0,0,0,
2367,TSE,M2328,2008,P000018747,3,11.75,1,0,0,,6,,0,0,0,,6,,0,0,0,
2367,TSE,M2328,2009,P000018747,3,12.75,1,0,0,,6,,0,0,0,,6,,0,0,0,
2367,TSE,M2328,2010,P000018747,3,13.75,1,0,0,,6,,0,0,0,,6,,0,0,0,
2367,TSE,M2328,2011,P000018747,3,14.83,1,0,0,,6,,0,0,0,,6,,0,0,0,
2367,TSE,M2328,2012,P000018747,3,15.83,1,0,0,,6,,0,0,0,,6,,0,0,0,0.37
2367,TSE,M2328,2013,P000018747,3,16.75,1,0.008083141,0.008083141,,6,,0,0,0,,6,,0,0,0,0.34
2368,TSE,M2328,2006,P000027041&P000123202,2,5,1,0,0,P000078875,5,15.75,1,0,0,,6,,0,0,0,1.28
2368,TSE,M2328,2008,P000123202,2,6.83,1,0,0,P000078875,3,17.75,1,0,0,,6,,0,0,0,1.03
2368,TSE,M2328,2009,P000123202,2,7.83,1,0,0,P000078875,3,18.75,1,0,0,,6,,0,0,0,1.59
2368,TSE,M2328,2010,P000123202,2,8.83,1,0,0,P000078875,3,19.75,1,0,0,,6,,0,0,0,1.49
2368,TSE,M2328,2011,P000123202,2,9.83,1,0,0,P000078875,3,20.75,1,0,0,,6,,0,0,0,1.6
2368,TSE,M2328,2013,P000043674,5,14.33,0,inf,inf,P000078875,3,22.75,1,0.028735632,0.028735632,,6,,0,0,0,1.86
2368,TSE,M2328,2014,P000043674,5,15.33,0,1,1,P000078875,3,23.75,1,0.031923384,0.031923384,,6,,0,0,0,1.77
2368,TSE,M2328,2015,P000043674,5,16.33,0,0.5,0.5,P000078875,3,24.75,1,0.018561485,0.018561485,,6,,0,0,0,1.94
2368,TSE,M2328,2016,P000043674,5,17.33,0,0,0,P000078875,3,25.75,1,0,0,,6,,0,0,0,2.09
2369,TSE,M2324,2006,P000005923,3,7.58,0,0,0,,6,,0,0,0,,6,,0,0,0,2.02
2369,TSE,M2324,2008,P000079686,3,10.08,1,0,0,P000093035,5,8.75,1,0,0,,6,,0,0,0,1.68
2369,TSE,M2324,2009,P000079686,3,11.08,1,0,0,P000093035,5,9.75,1,0,0,,6,,0,0,0,1.86
2369,TSE,M2324,2010,P000079686,3,12.08,1,0,0,P000093035,5,10.75,1,0,0,,6,,0,0,0,1.53
2369,TSE,M2324,2011,P000079686,3,13.08,1,0,0,P000093035,5,11.75,1,0,0,,6,,0,0,0,1.77
2369,TSE,M2324,2012,P000079686,3,14.08,1,0,0,P000093035,5,12.75,1,0,0,,6,,0,0,0,2.07
2369,TSE,M2324,2013,P000079686,3,15.08,1,0,0,P000093035,5,13.75,1,0,0,,6,,0,0,0,2.62
2369,TSE,M2324,2014,P000079686,3,16,1,0.166204986,0.166204986,P000093035,5,14.67,1,0,0,,6,,0,0,0,2.56
2369,TSE,M2324,2015,P000079686,3,17,1,0.190023753,0.190023753,P000093035,3,15.67,1,0,0,,6,,0,0,0,2.77
2369,TSE,M2324,2017,P000079686,3,19,1,0,0,P000093035,3,17.67,1,0,0,P000007961&P000068981&P000170606,1,1.75,4,0,0,3.15
2369,TSE,M2324,2018,P000079686,3,20,1,0,0,P000093035,3,18.67,1,0,0,P000007961&P000068981&P000170606,1,2.75,4,0,0,3.28
2373,TSE,M2331,2006,,6,,0,0,0,P000105677,5,2,0,0,0,,6,,0,0,0,
2373,TSE,M2331,2007,,6,,0,0,0,P000105677,5,3,0,0,0,,6,,0,0,1,
2373,TSE,M2331,2008,,6,,0,0,0,P000105677,5,4,0,0,0,,6,,0,0,0,
2373,TSE,M2331,2009,,6,,0,0,0,P000105677,5,5,0,0,0,,6,,0,0,0,
2374,TSE,M2326,2006,P000008266,2,5.58,1,0,0,P000054006,3,4,1,0,0,,6,,0,0,0,1.08
2374,TSE,M2326,2009,P000006094,2,7.92,1,0,0,P000023703,2,7,1,0,0,,6,,0,0,0,2.45
2374,TSE,M2326,2010,P000006094,2,8.92,1,0,0,P000023703,2,8,1,0,0,,6,,0,0,0,1.78
2374,TSE,M2326,2011,P000006094,2,9.92,1,0,0,P000023703,2,9,1,0,0,,6,,0,0,0,2.05
2374,TSE,M2326,2012,P000006094,2,10.92,1,0,0,P000023703,2,10,1,0,0,,6,,0,0,0,2.66
2374,TSE,M2326,2013,P000006094,2,11.92,1,0,0,P000023703,2,11,1,-0.508474576,-0.508474576,,6,,0,0,0,3.89
2374,TSE,M2326,2015,P000006094,2,14,1,0.618867925,0.618867925,P000205252,2,2,1,inf,inf,,6,,0,0,0,4.51
2374,TSE,M2326,2017,P000006094,2,15.92,1,0.080428954,0.080428954,P000143984,3,10.25,1,0.276595745,0.276595745,P000127468&P000040179&P000015901,2,1.83,3,0,0,6.31
2374,TSE,M2326,2018,P000006094,2,16.92,1,0,0,P000143984,3,11.25,1,0,0,P000127468&P000040179&P000015901,2,2.83,3,0,0,9.52
2375,TSE,M2328,2006,P000008056,3,0,1,0,0,P000122738,2,1,1,0,0,,6,,0,0,0,0.62
2375,TSE,M2328,2017,P000138441,2,6.5,1,-0.184568835,-0.184568835,P000222278,3,2.67,1,0.333333333,0.333333333,P000175930&P000083109,2,1.83,2,0,0,0.57
2375,TSE,M2328,2018,P000138441,2,7.5,1,-0.881261596,-0.881261596,P000222278,3,3.67,1,-0.9,-0.9,P000175930&P000083109,2,2.83,2,0,0,0.72
2376,TSE,M2325,2006,P000015942,3,23.08,1,0,0,P000067402,2,13,1,0,0,,6,,0,0,0,2.78
2376,TSE,M2325,2007,P000015942,3,24.08,1,0,0,P000067402,2,14,1,0,0,,6,,0,0,0,3.11
2376,TSE,M2325,2008,P000015942,3,25.08,1,0,0,P000067402,2,15,1,0,0,,6,,0,0,0,2.88
2376,TSE,M2325,2009,P000015942,3,26.08,1,0,0,P000067402,2,16,1,0,0,,6,,0,0,0,3.56
2376,TSE,M2325,2010,P000015942,3,27.08,1,0,0,P000067402,2,17,1,0,0,,6,,0,0,0,2.98
2376,TSE,M2325,2011,P000015942,3,28.08,1,0,0,P000067402,2,18,1,0,0,,6,,0,0,0,3.55
2376,TSE,M2325,2012,P000015942,3,29.08,1,0,0,P000067402,2,19,1,0,0,,6,,0,0,0,3.57
2376,TSE,M2325,2013,P000015942,3,30.08,1,0,0,P000067402,2,20,1,1.818181818,1.818181818,,6,,0,0,0,3.84
2376,TSE,M2325,2014,P000015942,3,31.08,1,-0.010405466,-0.010405466,P000067402,2,21,1,-0.64516129,-0.64516129,,6,,0,0,0,3.33
2376,TSE,M2325,2017,P000015942,3,34.08,1,0.056780344,0.056780344,P000067402,2,24,1,-0.909090909,-0.909090909,P000211664&P000019508&P000229686,2,2.83,4,0,0,3.25
2377,TSE,M2325,2006,P000013735,3,13,1,0,0,P000127171&P000084352,2,4.08,1,0,0,P000023459&P000123557,2,3.92,2,0,0,2.18
2377,TSE,M2325,2008,P000013735,3,15,1,0,0,P000127171,2,2.58,1,0,0,P000023459&P000123557,2,5.92,2,0,0,2.4
2377,TSE,M2325,2009,P000013735,3,16,1,0,0,P000127171,2,3.58,1,0,0,P000023459&P000123557,2,6.92,2,0,0,2.84
2377,TSE,M2325,2011,P000013735,3,18,1,0,0,P000127171,2,5.58,1,0,0,,6,,0,0,0,2.63
2377,TSE,M2325,2013,P000013735,3,20,1,0,0,P000127171,2,7.58,1,0,0,P000023459&P000084352,2,10.92,2,0,0,3.47
2377,TSE,M2325,2014,P000013735,3,21,1,0,0,P000127171,2,8.58,1,0,0,P000023459&P000084352,2,11.92,2,0,0,3.22
2377,TSE,M2325,2015,P000013735,3,22,1,0,0,P000127171,2,9.58,1,0,0,P000023459&P000084352,2,12.92,2,0,0,3.76
2377,TSE,M2325,2016,P000013735,3,23,1,0,0,P000127171,2,10.58,1,0,0,P000023459&P000084352,2,13.92,2,0,0,3.33
2377,TSE,M2325,2017,P000013735,3,24,1,0,0,P000127171,2,11.58,1,0,0,P000023459&P000084352,2,14.92,2,0,0,3.01
2379,TSE,M2324,2006,P000046785,2,7.75,1,0,0,P000067507,2,5.08,1,0,0,P000047388&P000107363,1,6.83,3,0,0,18.39
2379,TSE,M2324,2008,P000046785,2,9.75,1,0,0,P000067507,2,7.08,1,0,0,P000107363,3,2.83,1,0,0,35.32
2379,TSE,M2324,2010,P000046785,2,11.75,1,0,0,P000067507,2,9.08,1,0,0,,6,,0,0,0,17.98
